id,features
110,"[-0.33109918236732483, 0.449515163898468, -0.3422092795372009, 0.25120407342910767, 0.7214149832725525, 0.3263328969478607, -0.2005656361579895, -0.11208222061395645, 0.6110883355140686, 0.365834504365921, 0.7313256859779358, 0.0914071798324585, -0.5083076357841492, -0.5893328189849854, 0.960095226764679, -0.38417771458625793, -0.7276692986488342, -0.5116357207298279, -0.22481776773929596, -0.09474413841962814, 0.22318749129772186, -0.5155326128005981, -0.04254544526338577, -0.39315804839134216, -0.05583791434764862, -0.216153085231781, -0.46848705410957336, -0.368282288312912, -0.26751700043678284, 0.7571592330932617, -0.2472236454486847, -0.4659305810928345, 0.4197183847427368, 0.25654685497283936, -0.028347551822662354, -0.41339394450187683, -1.194474697113037, -0.21225328743457794, 0.02829621732234955, 0.03457064926624298, -0.11175337433815002, -0.23333171010017395, -0.5737303495407104, 0.4852723777294159, 0.7118784189224243, -0.2919796407222748, -0.16151197254657745, 0.18988314270973206, 0.8277151584625244, 0.3020862936973572, 0.1852680891752243, 0.2882634699344635, -0.1875290870666504, -0.07700898498296738, -0.2811083197593689, 0.1638193577528, -0.5262480974197388, -0.4348396956920624, 0.1889786273241043, -0.06992064416408539, -0.30404382944107056, 0.6851308345794678, 0.2143356204032898, -0.18050648272037506, 0.4323999881744385, 0.3702724277973175, -0.4077613949775696, 0.044901344925165176, -0.22386041283607483, 0.6330171823501587, -0.39891478419303894, 0.2817847430706024, 0.21484772861003876, -0.007548157591372728, -0.10790187865495682, -0.043410710990428925, -0.3078550398349762, -0.20236116647720337, 0.1750481128692627, 0.6935737729072571, -0.07865611463785172, -0.7660344243049622, -0.5614487528800964, 0.21034380793571472, -0.18122322857379913, -0.3365069627761841, 0.8294767141342163, 0.6523139476776123, 0.2401631623506546, -0.18689630925655365, -0.4775368273258209, -0.3078903257846832, -0.7225156426429749, 0.11612280458211899, -0.05907227098941803, 0.6420807242393494, 0.3282512128353119, 0.224000483751297, -0.1916521191596985, 0.09931858628988266]"
120,"[-0.13048560917377472, -0.07120021432638168, -0.10807009041309357, -0.09168793261051178, 0.47374993562698364, 0.17324520647525787, -0.2597232460975647, 0.08480048179626465, -0.19469423592090607, -0.21948067843914032, 0.5024569034576416, -0.12701961398124695, 0.2135884165763855, -0.2921159267425537, 0.20963482558727264, -0.24100860953330994, -0.3824469745159149, -0.37807533144950867, 0.04175475984811783, -0.3546817898750305, 0.22545257210731506, 0.04877425730228424, 0.11289322376251221, -0.0973178818821907, -0.2163093388080597, -0.06064702942967415, 0.4555486738681793, 0.0475846491754055, 0.6512181162834167, -0.21614067256450653, -0.024858716875314713, -0.6174967288970947, 0.05106178671121597, 0.23801133036613464, 0.3722572922706604, -0.2281387746334076, -0.1372445523738861, -0.23083432018756866, -0.399859756231308, 0.5301171541213989, 0.36596453189849854, -0.05619959160685539, -0.7664571404457092, 0.45711424946784973, 0.7571424245834351, 0.3512113094329834, -0.13787883520126343, 0.001414436032064259, -0.08270600438117981, 0.10608821362257004, -0.2635843753814697, -0.4323802888393402, -0.5180239677429199, 0.11560874432325363, 0.9035449624061584, 1.0385648012161255, -0.53044593334198, 0.213221475481987, 0.35022422671318054, -0.5594481229782104, 0.08057178556919098, -0.04643137380480766, 0.03295708820223808, -0.19587872922420502, -0.36039790511131287, 0.14737474918365479, 0.07109037786722183, -0.410706490278244, 0.16925258934497833, 0.04190690070390701, -0.16204127669334412, -0.7878518104553223, -0.1604580134153366, -0.2160288691520691, -0.2315879911184311, 0.04125786945223808, -0.9168570637702942, -0.09896602481603622, 0.3982342779636383, 0.4931960701942444, -0.5986862778663635, -0.05373779684305191, -0.5729022026062012, 0.7510437965393066, 0.20621521770954132, 0.04596250504255295, 0.8440950512886047, 0.061472337692976, -0.3723948299884796, 0.33189547061920166, -0.25777846574783325, -0.32281580567359924, -0.3223574757575989, 0.13047245144844055, -0.5689417123794556, 0.05050358176231384, -0.20624271035194397, 0.16087812185287476, -0.5287216305732727, -0.438321977853775]"
130,"[0.1040661484003067, 0.7991488575935364, 0.04737145081162453, -0.6721692085266113, -0.40468907356262207, 0.15022382140159607, -0.09630513191223145, -0.45334944128990173, -0.06668967753648758, 0.12073473632335663, 0.45097795128822327, 0.31282737851142883, 0.11435329169034958, 0.14082248508930206, 1.0276621580123901, -0.2855660617351532, 0.3779814839363098, -0.004192679654806852, -0.2612113654613495, -0.5942873358726501, -0.21618841588497162, 0.4750892221927643, -0.09991628676652908, 0.7328749895095825, 0.32230475544929504, -0.07302698493003845, -0.8759874105453491, -0.16537077724933624, 0.16794076561927795, 0.2710787057876587, -0.667802631855011, -0.24882106482982635, 0.13171935081481934, -0.1662577986717224, 0.6052560210227966, -0.45881080627441406, 0.06083456426858902, -0.10594377666711807, 0.307569295167923, -0.08412221074104309, -0.7677851915359497, -0.36109039187431335, -1.203658938407898, -0.018820613622665405, 0.6061843633651733, 0.23087039589881897, 0.5270511507987976, 0.09689885377883911, 0.12920138239860535, 0.20618222653865814, -0.057783592492341995, 0.010208594612777233, 0.8569470047950745, 0.007189776282757521, -0.7658071517944336, 0.06939183920621872, 0.10569236427545547, -1.0415477752685547, 0.20054219663143158, -0.1838645040988922, -0.4929003119468689, 0.04424501210451126, -0.4268110990524292, -0.1345263570547104, 0.21989382803440094, -0.14092709124088287, 0.5120854377746582, -0.43013763427734375, -0.6506833434104919, -0.08216183632612228, 0.21800874173641205, -0.40188220143318176, 0.2639444172382355, 0.40761691331863403, -0.3886041045188904, -0.39888808131217957, -0.46245574951171875, -0.28850868344306946, -0.18128107488155365, 0.38180896639823914, -0.5154240727424622, -0.12563148140907288, -5.161932858754881e-05, -0.012675945647060871, 0.37854328751564026, 0.2083849459886551, 0.0026667253114283085, -0.43811628222465515, -0.6258019804954529, -0.25779345631599426, 0.08585211634635925, -0.1014089360833168, -0.37107157707214355, 0.47617101669311523, -0.7779563069343567, 0.05004176124930382, 0.4191071689128876, 0.4188028573989868, -0.13258424401283264, 0.2962465286254883]"
140,"[0.35509783029556274, -0.23992718756198883, -0.12645858526229858, 0.02117789350450039, 0.33056995272636414, 0.5987760424613953, -0.04714387655258179, -0.058114394545555115, 0.2636650800704956, 0.14629437029361725, 0.5018144249916077, -0.16938409209251404, 0.6506576538085938, 0.22283728420734406, 0.34054702520370483, -0.18571756780147552, -0.024405648931860924, -0.43574583530426025, 0.22028230130672455, -0.367054283618927, -0.12666770815849304, 0.02872924879193306, -0.4312371015548706, 0.30271998047828674, -0.2318262904882431, -0.16650958359241486, 0.30478131771087646, -0.39838868379592896, -0.03364710509777069, 0.13714735209941864, 0.05091484636068344, -0.3697677254676819, 0.453037828207016, 0.30991941690444946, 0.43354281783103943, 0.22567607462406158, 0.035959407687187195, 0.15688273310661316, 0.15002872049808502, 0.8155706524848938, -0.42720767855644226, 0.2002307027578354, -0.2942090928554535, -0.19512151181697845, -0.46467313170433044, -0.1681298166513443, 0.036282796412706375, -0.8095596432685852, 0.4857105016708374, 0.24539150297641754, -0.07925766706466675, 0.23218472301959991, 0.11631844192743301, 0.11430614441633224, -0.6361076235771179, -0.11768102645874023, -0.502289354801178, -0.5811734795570374, 0.7173047661781311, -0.5417763590812683, -0.5303008556365967, -0.24494239687919617, 0.34412676095962524, -0.14380760490894318, 0.1014145016670227, 0.33933624625205994, 0.22448188066482544, -0.4478786289691925, 0.004759353119879961, -0.2743877172470093, -1.0193450450897217, -0.7692434787750244, 0.45570629835128784, -0.5742765069007874, -0.513573408126831, -0.5753911137580872, -0.4564962387084961, -0.38619887828826904, 0.8708318471908569, 0.11875202506780624, -0.6709084510803223, 0.3274182975292206, 0.27080515027046204, 0.6599494218826294, -0.40904712677001953, 0.12541425228118896, 0.4256078898906708, -0.4841674566268921, -0.2242673933506012, -0.7567552328109741, -0.6602711081504822, -0.5095208287239075, 0.22251667082309723, 0.4417971968650818, -0.6449671983718872, 0.23432010412216187, 0.8168399930000305, -0.3661787509918213, -0.1284148246049881, -0.35332101583480835]"
150,"[-0.2298928201198578, -0.19583697617053986, 0.09069889038801193, -0.6591697335243225, -0.36957037448883057, 1.0311005115509033, -0.07800481468439102, -0.033104706555604935, 0.25562402606010437, 0.6577979326248169, 0.2976904511451721, -0.28452712297439575, 0.6914623379707336, -0.41483208537101746, 0.7450375556945801, -0.07816935330629349, -0.2669442296028137, -0.06283021718263626, -0.10506126284599304, 0.1950756311416626, -0.15113435685634613, 0.052275776863098145, -0.12278944998979568, -0.07333305478096008, 0.7204987406730652, 0.3932925760746002, 0.5157037377357483, -0.3694083094596863, 0.08716125041246414, -0.2342766374349594, -0.937767744064331, -0.6610487699508667, 0.9646797180175781, -0.0971645936369896, 0.15311652421951294, 0.1470755636692047, -0.9278595447540283, -0.0840039998292923, -0.24814656376838684, 0.22595830261707306, -0.48154935240745544, -0.30282050371170044, -0.1792905628681183, 0.6045276522636414, 0.08082568645477295, 0.05201208218932152, -0.08677808195352554, 0.34405580163002014, 0.07920418679714203, -0.5538908839225769, -0.41410231590270996, 0.3954567313194275, 0.7944544553756714, -0.7104375958442688, -0.6085110306739807, 0.5061869621276855, -0.4489216208457947, -0.8491919636726379, 0.12637074291706085, -0.014085259288549423, -0.45502057671546936, 0.6685495972633362, -0.37423062324523926, 0.4127342104911804, 0.17910116910934448, 0.13981939852237701, 0.21268033981323242, 0.0521712601184845, 0.4348072409629822, -0.3748133182525635, 0.017764031887054443, -0.2868971526622772, 0.12167578935623169, -0.23549528419971466, -0.3009091317653656, 0.5427253842353821, 0.11575332283973694, -0.52357417345047, -0.3637523949146271, 0.36415186524391174, -0.11579707264900208, 0.009006456471979618, -0.44588086009025574, 0.14929765462875366, 0.7579179406166077, 0.7750032544136047, 0.6716145873069763, 0.3024177849292755, -0.8874766230583191, -0.6319041848182678, 0.04280048608779907, -0.8009327054023743, 0.23326660692691803, 0.17106246948242188, 0.01238477136939764, -0.32950031757354736, 0.14715640246868134, 0.04194343462586403, -0.5973179936408997, 0.09190287441015244]"
160,"[-0.05958162993192673, -0.2724107801914215, 0.36876145005226135, -0.1137150451540947, -0.13655059039592743, 0.09279758483171463, 0.12417642027139664, -0.2282341867685318, 0.11214587837457657, 0.1053597703576088, 0.26953625679016113, -0.10495506227016449, 0.706618070602417, -0.3994729816913605, 0.4008561670780182, -0.29237455129623413, 0.05985807254910469, 0.1940726637840271, 0.3217848539352417, -0.32347992062568665, -0.1343931257724762, 0.009259233251214027, 0.053281769156455994, -0.3801306486129761, 0.3179342448711395, -0.49136584997177124, 0.892921507358551, 0.12346374988555908, -0.34975573420524597, 0.05091536417603493, -0.5038368105888367, -0.3713141679763794, -0.5280926823616028, -0.469990998506546, -0.6605870127677917, 0.12362305819988251, -0.4308832287788391, -0.45948097109794617, 0.09061604738235474, 0.16054624319076538, -0.6466863751411438, -0.4261525571346283, 0.38838231563568115, 0.3125462532043457, -0.20446725189685822, 0.045701708644628525, -0.43166136741638184, 0.32035940885543823, 0.18851259350776672, -0.15175692737102509, 0.6529451012611389, 0.35436317324638367, 0.3262542188167572, 0.48575860261917114, 0.3235698640346527, 0.5112207531929016, -0.3353448510169983, -0.48285233974456787, 0.011525551788508892, -0.5139255523681641, -0.018929090350866318, 0.4002144932746887, -0.7484143376350403, 0.08010704815387726, 0.32420793175697327, 0.9783642888069153, 0.14561432600021362, 0.17027725279331207, -0.30001524090766907, -0.5221742987632751, -0.11905539035797119, 0.09960883110761642, -0.030485354363918304, -0.7255471348762512, -0.4232355058193207, 0.14334598183631897, -0.4941768944263458, 0.34836000204086304, -0.8257402181625366, -0.2235356569290161, 0.0003517934528645128, 0.2581918239593506, -0.9463485479354858, -0.4324750304222107, 0.39438989758491516, 0.08071017265319824, -0.08775941282510757, -0.4395151436328888, -0.5665283203125, 0.15549920499324799, -0.3509209156036377, 0.39741241931915283, 0.36600711941719055, -0.053076524287462234, 0.3571796417236328, -0.2692289352416992, 0.06725536286830902, 0.286679744720459, 0.18977132439613342, 0.6288395524024963]"
170,"[-0.19267123937606812, -0.19549013674259186, -0.3447194993495941, -0.2960836887359619, 0.1491522639989853, 0.4498479962348938, -0.4577592611312866, -0.15568788349628448, 0.15595179796218872, 0.24763235449790955, 0.13695523142814636, 0.33033469319343567, -0.30146822333335876, -0.2790374457836151, 0.5231024622917175, 0.019796548411250114, -0.2483968436717987, 0.028884325176477432, 0.30269840359687805, -0.3148646056652069, -0.5395325422286987, -0.8145623803138733, -0.030363749712705612, 0.24081434309482574, 0.19796936213970184, 0.21502159535884857, -0.11502139270305634, -0.3018134534358978, 0.23339679837226868, -0.2227126955986023, -0.04392819106578827, -0.4730466902256012, -0.25384658575057983, 0.20458343625068665, 0.5585821270942688, -0.5419261455535889, -0.8181343078613281, -0.4200218617916107, 0.2668106257915497, 0.6397954821586609, -0.15712574124336243, -0.03516152501106262, -0.2031361311674118, 0.2813449800014496, 0.02669917233288288, 0.2526624798774719, 0.023979995399713516, 0.3905080556869507, 0.12049707770347595, -0.3534996509552002, 0.26869016885757446, -0.2486421763896942, -0.04238539934158325, 0.3960626721382141, -0.09657907485961914, -0.21956707537174225, -0.18449142575263977, 0.12089911848306656, 0.0732465386390686, -0.3067125678062439, -0.27262550592422485, -0.06670710444450378, 0.0017263477202504873, -0.0027467592153698206, 0.021802544593811035, 0.28902947902679443, -0.11853544414043427, -0.21322143077850342, -0.012828762643039227, 0.5023403167724609, 0.0616772286593914, -0.13826517760753632, -0.3942391574382782, 0.18035033345222473, 0.07119487226009369, -0.2930796444416046, 0.31777259707450867, 0.06453167647123337, -0.27967706322669983, -0.2450336366891861, -0.17569364607334137, -0.026180900633335114, 0.1929289996623993, 0.2543850839138031, 0.2766093611717224, -0.3416268825531006, 0.5352262854576111, -0.00427278084680438, -0.37283486127853394, 0.2641827166080475, -0.20488370954990387, -0.4924255907535553, 0.007600727491080761, -0.20510834455490112, -0.456363707780838, -0.21630139648914337, 0.22214484214782715, 0.2996220588684082, -0.22979292273521423, 0.17432375252246857]"
180,"[0.4975457489490509, 0.02491155080497265, -0.36453789472579956, 0.20093141496181488, -0.21204602718353271, 0.41361165046691895, -0.26823291182518005, 0.042388059198856354, 0.19091998040676117, 0.4306209683418274, -0.4172896444797516, -0.4746939539909363, 0.3595976233482361, -0.06057616323232651, 0.49081113934516907, -0.3464827239513397, 0.14898036420345306, 0.3203584849834442, 0.9076919555664062, -0.26241081953048706, 0.002587047405540943, 0.5246731042861938, 0.28602588176727295, 0.20886823534965515, 0.5296293497085571, 0.629144012928009, -0.02999773621559143, 0.012887529097497463, -0.16997723281383514, 0.2748241722583771, -0.5584937334060669, -0.4019498825073242, 0.4775342643260956, 0.03797221556305885, 0.1827189177274704, -0.45773831009864807, 0.02166791819036007, 0.02850089780986309, -0.32095617055892944, -0.19498901069164276, -0.23694071173667908, 0.04457702860236168, 0.1047370433807373, -0.29836907982826233, 0.4464866518974304, 0.6837382912635803, -0.1090966984629631, -0.6992663145065308, 0.5070396661758423, 0.25169190764427185, -0.24385924637317657, -0.7870572805404663, -0.2490243911743164, -0.1323608160018921, -0.09841092675924301, -0.07830896228551865, 0.3249891400337219, 0.16933941841125488, 0.40632525086402893, -0.15721407532691956, -0.24801431596279144, 0.478577196598053, 0.2641028165817261, -0.35349053144454956, 0.0840587466955185, 0.886548638343811, 0.01864977739751339, -0.19966666400432587, -0.4456427991390228, -0.01864718832075596, 0.6456522941589355, 0.31341418623924255, -0.11466213315725327, 0.08384541422128677, -0.4326131343841553, 0.0672052726149559, -0.8283901214599609, 0.5325445532798767, 0.25510895252227783, 0.17954190075397491, 0.0308034960180521, 0.15386676788330078, 0.23030349612236023, -0.0029602902941405773, 0.34295228123664856, -0.47168463468551636, 0.13101567327976227, 0.28586268424987793, -0.4662550091743469, -0.10252231359481812, -0.25726839900016785, -0.3234024941921234, 0.4622664153575897, -0.3865387737751007, 0.017844384536147118, -0.22976996004581451, 0.4921720325946808, 0.027004417032003403, 0.7488204836845398, -0.13386371731758118]"
190,"[-0.31987622380256653, -0.34865307807922363, 0.28809332847595215, 0.011039933189749718, -0.00764964334666729, 0.5487749576568604, 0.1053449958562851, 0.05250072479248047, 0.35251718759536743, 0.11696779727935791, 0.38700592517852783, -0.009582530707120895, 0.2208297699689865, -0.28029459714889526, 0.5657578706741333, -0.31195974349975586, -0.3041798770427704, -0.3429499864578247, -0.015248468145728111, 0.17229494452476501, 0.1013476699590683, -0.1467140167951584, -0.2672176659107208, 0.3572870194911957, 0.10290512442588806, 0.13520130515098572, -0.36849263310432434, -0.06770852208137512, -0.0065865772776305676, -0.012277667410671711, -0.26714983582496643, -0.7585632801055908, 0.5054802298545837, -0.14338405430316925, 0.043986883014440536, 0.3621527850627899, 0.07974180579185486, 0.42617884278297424, -0.22919900715351105, 0.10776574164628983, 0.2146081030368805, -0.5016240477561951, -0.3114055097103119, 0.23773331940174103, 0.16826942563056946, 0.635410487651825, -0.8136849403381348, -0.03615085035562515, 0.206214040517807, 0.1819123476743698, -0.2703811824321747, -0.10319925099611282, 0.09147951751947403, 0.3490605056285858, -0.062384117394685745, 0.6134714484214783, -0.3463408052921295, -0.16407731175422668, 0.1499674916267395, -0.514295220375061, -0.17007912695407867, -0.5063061714172363, 0.05827080085873604, -0.05518445745110512, 0.4477667808532715, -0.10607265681028366, 0.2174353003501892, 0.1609288603067398, -0.444938987493515, 0.6520717144012451, -0.2291983813047409, -0.44937312602996826, -0.12234508246183395, 0.24036432802677155, -0.37199342250823975, -0.4119439125061035, -0.3506591022014618, 0.1565893143415451, 0.1966063529253006, 0.396119624376297, -0.5213172435760498, 0.295458048582077, -0.13508522510528564, 1.0299599170684814, -0.3979148864746094, -0.1014096587896347, 0.10304519534111023, -0.1500854343175888, -0.2867678999900818, -0.5268139839172363, -0.3563932478427887, -0.323374480009079, 0.1576044261455536, 0.2764133810997009, -0.2100590616464615, -0.029491189867258072, 0.7931177020072937, 0.20630216598510742, 0.21071934700012207, -0.46486547589302063]"
200,"[0.0435362383723259, 0.01639658212661743, 0.08545336872339249, 0.28382134437561035, 0.012295259162783623, 0.5382373929023743, 0.04824461787939072, -0.47647711634635925, 0.2215663641691208, 0.5874273180961609, -0.38438892364501953, -0.33913663029670715, 0.09840664267539978, -0.9924210906028748, -0.009358308278024197, -0.2935420870780945, -0.14562156796455383, -0.2794654369354248, -0.6603448390960693, -0.37921684980392456, -0.6878995299339294, 0.39649832248687744, -0.30583712458610535, -0.16522015631198883, 0.8598350882530212, 0.062192440032958984, 0.0640692189335823, -0.42618852853775024, -0.3535833954811096, -0.19800645112991333, 0.05894054099917412, -0.06621618568897247, 0.18930365145206451, -0.522033154964447, 0.7471178770065308, 0.22231850028038025, -0.5436322093009949, -0.07927592098712921, 0.531922459602356, 0.25461965799331665, -0.09685998409986496, -0.6019737124443054, -0.0769955962896347, 0.2618524432182312, 0.2600414454936981, -0.036072585731744766, -0.01683427393436432, 0.18659789860248566, -0.11603152006864548, -0.2832576334476471, -0.5415810942649841, 0.8802712559700012, 0.4648336172103882, -0.3586999177932739, 0.5167866349220276, -0.07345370948314667, -0.3913993835449219, -0.674949586391449, 0.12724219262599945, -0.2940901815891266, -0.367422491312027, 0.30510610342025757, -1.0798313617706299, 0.040577784180641174, 0.04088728129863739, 0.1517518311738968, 0.5124030709266663, -0.2025613933801651, 0.24823114275932312, -0.6532813310623169, -0.012222048826515675, -0.31153056025505066, 0.23468810319900513, 0.10190508514642715, 0.2839414179325104, 0.25732502341270447, -0.25129109621047974, 0.14713308215141296, 0.3019360303878784, 0.46780240535736084, -0.14012694358825684, -0.15693779289722443, -0.2861940562725067, 0.13294729590415955, 0.6812677979469299, 0.3014174699783325, -0.13537833094596863, 0.1737055480480194, -0.5580567717552185, -0.22824794054031372, 0.086178258061409, 0.25690093636512756, 0.2403116226196289, -0.6620234847068787, 0.18720743060112, 0.17168697714805603, 0.24763523042201996, -0.33798015117645264, 0.25411537289619446, -0.3316386342048645]"
210,"[-0.15569157898426056, 0.1923256665468216, -0.20059484243392944, -0.17447753250598907, -0.08564433455467224, 0.7901673913002014, 0.69731205701828, -0.5410284996032715, 0.24054701626300812, 0.49662041664123535, 0.5100188851356506, -0.7845536470413208, 0.2847747206687927, -0.6761709451675415, 0.4345407783985138, 0.2443336397409439, 0.2889482080936432, -0.03297118470072746, 0.4432913362979889, -0.2587387263774872, 0.22125346958637238, 0.4916495680809021, 0.42764949798583984, -0.38074514269828796, 0.4741557836532593, 0.06675495952367783, 0.2960388660430908, -0.15573424100875854, -0.35643771290779114, -0.0305958092212677, 0.18137387931346893, -0.43521612882614136, 0.4848364293575287, -0.3307000398635864, -0.29276740550994873, -0.04044530540704727, 0.16261856257915497, 0.32183173298835754, -0.38256269693374634, 0.7438884377479553, -0.6633646488189697, 0.349280446767807, 0.16406889259815216, -0.0405326783657074, 0.47556477785110474, 0.7743291854858398, -0.40206795930862427, 0.48814907670021057, 0.15422596037387848, -0.4101508557796478, 0.41430428624153137, 0.13124525547027588, 0.4846137762069702, 0.29529526829719543, 0.04346606507897377, 0.6027231216430664, -0.3307160437107086, 0.19415102899074554, -0.5841853022575378, 0.04177385941147804, 0.5070946216583252, 0.6553940773010254, -0.452394038438797, 0.10044129192829132, -0.08417380601167679, 0.7675061821937561, 0.17465214431285858, -0.02105286344885826, 0.34555280208587646, 0.08404860645532608, 0.01667608506977558, -0.43785467743873596, 0.7880918383598328, 0.06357479095458984, -0.47976675629615784, -0.3737100660800934, -0.1048000156879425, 0.7716726064682007, -0.45828476548194885, 0.3655630350112915, -0.17308969795703888, 0.2960554361343384, -0.2581665515899658, 0.1309865564107895, 0.4312788248062134, -0.4280960261821747, 0.43200358748435974, 0.4128674268722534, 0.03307456895709038, 0.3670961558818817, 0.021313171833753586, -0.03861941397190094, 0.6372237801551819, -0.19455671310424805, -0.07093765586614609, -0.5078043341636658, 0.4251978099346161, 0.13736499845981598, 0.8836891055107117, -0.03951708972454071]"
220,"[0.17849396169185638, -0.5353970527648926, -0.5148805975914001, 0.510708749294281, 0.12833546102046967, 0.9833993911743164, 0.601485550403595, 0.21156200766563416, -0.032293401658535004, 0.13660278916358948, -0.15743516385555267, -1.2592171430587769, 0.8939321041107178, -1.0206427574157715, 0.5433940291404724, -0.11300699412822723, 0.1620865911245346, -0.4565730392932892, -0.11042077839374542, -0.6122961640357971, 0.5425063371658325, 0.17758086323738098, -0.14117594063282013, -0.040301185101270676, -0.34179481863975525, 0.052094388753175735, -0.4498855173587799, -0.21304389834403992, 0.5095584988594055, -0.3446687161922455, -0.07142528146505356, -0.2967299818992615, 0.16706222295761108, -0.299189954996109, -0.05124477669596672, 0.1325821429491043, 0.3386712670326233, -0.6656798124313354, -0.11359017342329025, -0.05810406431555748, -0.5484026074409485, 0.006795004475861788, -0.3411622941493988, 0.3545752465724945, 0.568522036075592, 0.4486381411552429, -0.3172410726547241, -0.23637403547763824, 1.065970778465271, 0.13122457265853882, -0.40898844599723816, 0.16510507464408875, 0.784095048904419, 0.2653888463973999, -0.45942792296409607, 0.2631247043609619, -0.2964255213737488, -0.13626953959465027, 0.21892684698104858, -0.5497831702232361, 0.11506275832653046, -0.009737883694469929, 0.16515927016735077, -0.2905937433242798, 0.1364096999168396, 0.1333850622177124, -0.36366114020347595, -0.5365331172943115, 0.06667596101760864, 0.29797062277793884, 0.24535520374774933, -0.49280887842178345, -0.029061803594231606, 0.09197432547807693, -0.6279143691062927, -0.7467019557952881, 0.08722975850105286, 0.28969934582710266, -0.4400005340576172, 0.2357540875673294, 0.13608786463737488, -0.25899529457092285, -0.03285125270485878, -0.15957188606262207, 0.6780062317848206, 0.22679626941680908, 0.45212528109550476, 0.00022529307170771062, 0.09287559986114502, -0.2991732954978943, -0.20101554691791534, -0.17354053258895874, 0.41034018993377686, -0.7565141916275024, 0.5443006157875061, -0.06530100107192993, -0.04945404455065727, 0.23316136002540588, 0.3958187699317932, -0.187607541680336]"
