id,features
120,"[-0.05044031888246536, 0.22454902529716492, 0.26842179894447327, -0.17964400351047516, 0.4347725808620453, 0.10687011480331421, 0.02461596578359604, -0.04064230993390083, -0.16309787333011627, -0.018704378977417946, -0.06012464687228203, 0.6112734079360962, 0.022721707820892334, -0.053707554936409, 0.11079609394073486, -0.22128236293792725, 0.1841624230146408, -0.21662667393684387, 0.018624695017933846, -0.44082021713256836, -0.05541495606303215, 0.44735342264175415, 0.29180651903152466, 0.54036545753479, -0.08333566039800644, 0.23602859675884247, 0.1932501494884491, -0.3367593288421631, 0.3131549656391144, -0.15044818818569183, 0.232441708445549, -0.07636968791484833, 0.0436134934425354, 0.5818670988082886, 0.03990234434604645, -0.10769979655742645, 0.22986143827438354, 0.06416340917348862, 0.05156926438212395, -0.06139323487877846, -0.6375606656074524, 0.03474114090204239, -0.10591305792331696, 0.10053703933954239, -0.19777414202690125, -0.17644326388835907, 0.0981510728597641, 0.14044219255447388, -0.18083664774894714, -0.09381220489740372, 0.11845189332962036, 0.13125154376029968, -0.05683007836341858, -0.13395816087722778, -0.07348835468292236, 0.007416861597448587, -0.09177128225564957, 0.26943397521972656, -0.10218829661607742, 0.01997808739542961, -0.3029802143573761, 0.08383435755968094, 0.03330175578594208, 0.2621913552284241, -0.03658342361450195, 0.2732448875904083, 0.058480154722929, -0.27562838792800903, -0.4227461516857147, -0.44146931171417236, -0.46869781613349915, -0.07694536447525024, -0.36873626708984375, 0.2480202317237854, 0.015658007934689522, -0.2624419629573822, 0.2755482792854309, -0.009890717454254627, -0.09413516521453857, -0.022357139736413956, -0.17682358622550964, -0.4823772609233856, 0.16209903359413147, -0.03382611274719238, -0.0038598321843892336, 0.20059996843338013, -0.08375079184770584, -0.14535586535930634, -0.25762125849723816, 0.09188689291477203, 0.10095255076885223, -0.3837834596633911, 0.003459567204117775, 0.0438886359333992, 0.3037249743938446, -0.10903893411159515, 0.11887732148170471, 0.014695720747113228, 0.19057133793830872, 0.054208386689424515]"
130,"[0.008143587969243526, -0.011247900314629078, 0.26878035068511963, 0.3720463514328003, -0.1178446114063263, -0.20790402591228485, 0.5662451982498169, 0.5117818713188171, -0.12345046550035477, 0.1360086351633072, 0.11678120493888855, 0.11223728209733963, -0.12649904191493988, -0.1896687000989914, -0.26098933815956116, 0.04991057887673378, -0.04699467867612839, 0.29903504252433777, -0.1791210174560547, -0.10927879810333252, 0.16626808047294617, -0.20670388638973236, -0.19184724986553192, 0.35926634073257446, -0.07449325919151306, 0.2082097828388214, -0.003570903092622757, -0.12471695244312286, -0.017529813572764397, 0.062443409115076065, 0.2943839430809021, -0.18511077761650085, 0.039543211460113525, 0.3296597898006439, 0.12581011652946472, -0.02295381762087345, 0.2500201165676117, 0.15356506407260895, 0.014338984154164791, 0.0035298706497997046, 0.0983676016330719, 0.11836232244968414, 0.2201828956604004, 0.16232557594776154, -0.0759456679224968, 0.06560327112674713, -0.018646223470568657, -0.3190135657787323, -0.08460059016942978, -0.12401586771011353, -0.4571579694747925, 0.03892570734024048, 0.2490018904209137, 0.010379651561379433, 0.1019054427742958, -0.5328191518783569, -0.13622811436653137, 0.06250807642936707, -0.17655937373638153, 0.033456698060035706, -0.3196955919265747, 0.09005564451217651, -0.18695604801177979, 0.06070885807275772, 0.1281644105911255, 0.07623279094696045, 0.1366933137178421, 0.5369008183479309, -0.12171971052885056, -0.08734250068664551, 0.0900939330458641, -0.2352295219898224, -0.27808907628059387, -0.11351306736469269, 0.07986539602279663, -0.0035167213063687086, -0.24593906104564667, -0.004111921414732933, -0.35871559381484985, -0.33403587341308594, -0.279374897480011, -0.4007072448730469, -0.5178675055503845, -0.14052660763263702, 0.1586863100528717, 0.12567126750946045, -0.18052874505519867, 0.061531271785497665, 0.013975796289741993, 0.06006420776247978, -0.18055284023284912, -0.17291289567947388, 0.08509605377912521, 0.04660799726843834, 0.29219335317611694, -0.037511009722948074, 0.07630869001150131, 0.28103959560394287, -0.24202843010425568, -0.005785271059721708]"
140,"[-0.1635657548904419, 0.05830221623182297, 0.6605941653251648, 0.00979824922978878, 0.3773360550403595, 0.15851832926273346, -0.12555131316184998, 0.011302376165986061, -0.7429671883583069, -0.4589090347290039, 0.01664634793996811, -0.27801626920700073, -0.18055982887744904, -0.1212170347571373, -0.269532710313797, -0.06876876205205917, -0.19725605845451355, -0.050022561103105545, 0.18542233109474182, -0.10044944286346436, 0.039735615253448486, -0.07273668050765991, 0.029057957231998444, 0.168267160654068, -0.15267114341259003, 0.11572263389825821, -0.01585286855697632, 0.1235557496547699, -0.1368442177772522, 0.13470099866390228, -0.20796315371990204, -0.12363219261169434, -0.007220200728625059, -0.1821841150522232, 0.24887633323669434, -0.08495403826236725, 0.34582188725471497, 0.16553817689418793, -0.48728880286216736, -0.10769718885421753, -0.2674672603607178, -0.22420524060726166, 0.03695928677916527, -0.2548515498638153, -0.6419426798820496, -0.28302082419395447, 0.32556548714637756, 0.6197338104248047, 0.3039363622665405, 0.15684601664543152, 0.2086392492055893, -0.4958392381668091, 0.3057638704776764, -0.025730233639478683, -0.3371289074420929, -0.12646029889583588, -0.14484888315200806, 0.3968685269355774, -0.15058358013629913, 0.3735594153404236, -0.19746917486190796, 0.2660823166370392, -0.07577373832464218, 0.29779142141342163, 0.04409269616007805, 0.18010804057121277, -0.24409006536006927, 0.03475259244441986, -0.05500531941652298, 0.136698380112648, -0.23576942086219788, -0.08261214941740036, 0.13903893530368805, 0.11476101726293564, -0.010503706522285938, 0.26526716351509094, -0.1187131255865097, -0.034003209322690964, -0.24812133610248566, 0.06983597576618195, -0.22312647104263306, -0.09542419761419296, -0.5660996437072754, -0.22782355546951294, -0.49093109369277954, -0.015527932904660702, 0.3152065873146057, -0.06569652259349823, 0.24764399230480194, 0.09458999335765839, -0.16190402209758759, -0.13902737200260162, 0.11331041902303696, -0.19658741354942322, -0.05653156712651253, -0.007879594340920448, -0.06023253872990608, -0.03161543607711792, -0.03793396055698395, 0.06906943768262863]"
150,"[0.3847549557685852, 0.38274863362312317, 0.34713658690452576, 0.4804665744304657, 0.5052917003631592, 0.019237400963902473, 0.13276688754558563, -0.11635464429855347, 0.057142339646816254, -0.1615833342075348, 0.14334797859191895, -0.09152926504611969, 0.06571707874536514, -0.32158878445625305, 0.2284090369939804, 0.345732182264328, -0.1349204182624817, 0.4354107975959778, -0.039196643978357315, 0.0929294154047966, -0.06564363092184067, 0.14045289158821106, 0.08575639128684998, -0.03516007214784622, -0.19888029992580414, -0.09432056546211243, 0.514028012752533, 0.029738841578364372, -0.033037278801202774, 0.17897918820381165, -0.10750269889831543, 0.2601395845413208, -0.29679903388023376, 0.2528485059738159, -0.06965344399213791, -0.20143312215805054, 0.24574553966522217, 0.013754764571785927, 0.3729392886161804, 0.6232846975326538, -0.2812444567680359, -0.12310654670000076, 0.24512028694152832, 0.17454706132411957, -0.10054651647806168, 0.26715606451034546, 0.007966866716742516, 0.18609391152858734, -0.1787530779838562, 0.17349699139595032, -0.17489871382713318, 0.113345667719841, 0.2631286680698395, -0.4189732074737549, -0.2658683955669403, -0.07302788645029068, -0.3233208656311035, 0.00335509586147964, -0.018377311527729034, 0.20240171253681183, -0.19966381788253784, 0.1367081254720688, 0.0712791383266449, 0.1626882553100586, 0.1205720528960228, -0.2933567762374878, 0.07428646832704544, 0.21684737503528595, -0.05266981199383736, 0.13831034302711487, -0.5456237196922302, -0.5053940415382385, -0.30355265736579895, 0.1740255057811737, -0.20157575607299805, 0.21523982286453247, 0.03295512869954109, 0.3277278542518616, 0.00024977748398669064, 0.42495501041412354, -0.08796967566013336, 0.06460919231176376, -0.5829388499259949, -0.15338042378425598, 0.056752998381853104, 0.12811322510242462, 0.3433343172073364, -0.23724447190761566, -0.26020509004592896, -0.3106365501880646, -0.2973549962043762, 0.2714296877384186, -0.3465026617050171, 0.3296501040458679, 0.08661899715662003, 0.19438572227954865, 0.33000797033309937, 0.13523994386196136, -0.10039409250020981, 0.026419630274176598]"
1,"[-0.1649111658334732, -0.037349916994571686, 0.04678822308778763, 0.25534147024154663, -0.40901535749435425, 0.038272205740213394, 0.17117151618003845, -0.15607203543186188, -0.0508737713098526, 0.0036008513998240232, 0.1551124006509781, -0.16972175240516663, 0.30435457825660706, 0.2599218785762787, -0.03840251266956329, 0.0953635647892952, -0.17307113111019135, 0.18775731325149536, 0.1567104458808899, 0.17155791819095612, 0.274135947227478, -0.00745381461456418, -0.09606862813234329, -0.09538193792104721, -0.13258445262908936, 0.007925720885396004, -0.09031523764133453, -0.20318280160427094, 0.17878101766109467, -0.2742205858230591, 0.054725855588912964, 0.11541321128606796, 0.19596202671527863, 0.5473096966743469, 0.07001221925020218, 0.05794643983244896, 0.1622781753540039, 0.20398837327957153, 0.04932025820016861, 0.04865530878305435, -0.24207647144794464, -0.0224420428276062, 0.3826533555984497, 0.1223263293504715, 0.08959703147411346, 0.0020039959345012903, 0.12200269848108292, -0.07589971274137497, -0.31477513909339905, 0.15117909014225006, 0.15599876642227173, -0.24820269644260406, 0.027962861582636833, 0.15501071512699127, 0.08601867407560349, -0.1848585456609726, 0.334355890750885, 0.1432827264070511, -0.18670037388801575, -0.054548632353544235, 0.014440178871154785, -0.08143682777881622, -0.18953581154346466, -0.016642482951283455, -0.18378271162509918, 0.39377260208129883, -0.18500001728534698, -0.20251379907131195, -0.33466124534606934, 0.25809329748153687, 0.34112611413002014, 0.03326195850968361, -0.01571268029510975, 0.16202035546302795, 0.3112034499645233, -0.015875713899731636, -0.10590099543333054, -0.03257058560848236, -0.12803225219249725, 0.38274523615837097, 0.055174071341753006, 0.04608806595206261, -0.10029662400484085, -0.1383589655160904, 0.1769920438528061, 0.12639090418815613, 0.20958898961544037, -0.38120755553245544, 0.3111465573310852, -0.08287489414215088, 0.029707467183470726, -0.5481775403022766, 0.24226799607276917, 0.3028970956802368, 0.23501525819301605, -0.07344412058591843, 0.07356767356395721, 0.21778225898742676, -0.32029297947883606, 0.18725401163101196]"
21,"[0.052385322749614716, -0.3893701732158661, 0.21285903453826904, -0.1926751732826233, -0.19025324285030365, 0.3028104901313782, -0.19090431928634644, -0.2253430038690567, 0.4870286285877228, -0.29929688572883606, -0.41625747084617615, 0.09279714524745941, -0.3320215344429016, 0.49571582674980164, -0.061878498643636703, -0.2535516619682312, 0.13034409284591675, 0.00601445185020566, 0.33417949080467224, 0.3813151717185974, 0.05319485440850258, 0.24351710081100464, 0.10561781376600266, 0.017477406188845634, 0.12225282937288284, -0.41128310561180115, -0.2921715974807739, -0.09670920670032501, -0.07712044566869736, -0.1961415559053421, 0.030887844040989876, 0.5071431398391724, -0.5119876861572266, 0.40231242775917053, 0.32059282064437866, -0.42395156621932983, -0.3950764834880829, -0.10264834761619568, 0.6281143426895142, -0.10664097964763641, -0.4313560426235199, 0.1598072350025177, 0.17324896156787872, -0.017395222559571266, 0.23167920112609863, -0.2765926122665405, 0.5892820358276367, 0.6457719802856445, -0.0032665785402059555, -0.04064032435417175, 0.39071890711784363, 0.2161007970571518, -0.14678484201431274, 0.6424492001533508, 0.012020180933177471, -0.26022565364837646, -0.5064990520477295, -0.4779364764690399, -0.4128761291503906, 0.3322504162788391, -0.23306763172149658, -0.0018565674545243382, 0.09669478237628937, -0.034939564764499664, -0.022801069542765617, 0.01995791308581829, 0.27229148149490356, 0.34016090631484985, 0.1793423742055893, -0.5595266819000244, 0.6809349060058594, 0.21655866503715515, -0.6293699741363525, 0.1193222925066948, 0.4479796886444092, -0.385769784450531, 0.23595429956912994, 0.46353381872177124, 0.019824769347906113, -0.0919804722070694, 0.4475972354412079, 0.2444264143705368, -0.17417395114898682, -0.24474410712718964, 0.02359868958592415, -0.2112085223197937, 0.198329359292984, -0.0637156218290329, 0.14812447130680084, 0.017341068014502525, 0.2698425352573395, -0.05240722373127937, 0.4103553295135498, 0.12414882332086563, 0.15527938306331635, -0.09952579438686371, 0.25564783811569214, -0.03531358391046524, -0.5018793940544128, -0.40363481640815735]"
31,"[0.12669944763183594, -0.41119813919067383, 0.5044199824333191, 0.11378760635852814, -0.12987609207630157, 0.24446813762187958, 0.25221964716911316, -0.3089955747127533, 0.3060466945171356, -0.25989556312561035, -0.05965186282992363, 0.32771003246307373, -0.07190860062837601, -0.2799180746078491, 0.004318516701459885, 0.02095642499625683, -0.09194339066743851, 0.4526726305484772, 0.35499107837677, -0.10758531093597412, -0.06483770161867142, -0.03386673703789711, 0.09031087160110474, -0.21487946808338165, -0.047207921743392944, -0.3579377233982086, -0.1289833039045334, 0.15802639722824097, -0.2247534543275833, 0.15374323725700378, -0.043374594300985336, -0.17059309780597687, -0.027869941666722298, -0.2305860072374344, 0.10355688631534576, 0.08589048683643341, 0.09953004866838455, 0.1953357607126236, 0.16100859642028809, 0.3012434244155884, -0.08153831213712692, 0.15036068856716156, 0.28530433773994446, 0.5306822657585144, -0.40644997358322144, -0.09018954634666443, 0.5108920335769653, -0.27120864391326904, 0.029616260901093483, 0.20762048661708832, 0.10910845547914505, -0.3525512218475342, 0.2859402596950531, -0.48436668515205383, -0.08292876929044724, -0.3117581009864807, -0.22357860207557678, 0.0986325591802597, 0.2754683792591095, 0.193132683634758, -0.1256626546382904, 0.256745308637619, 0.0133961858227849, -0.00943632423877716, 0.20836347341537476, -0.022202018648386, 0.42379307746887207, -0.06642521172761917, -0.13034066557884216, -0.28081992268562317, -0.28805088996887207, -0.5156910419464111, -0.10076247155666351, 0.18101274967193604, -0.017306474968791008, -0.2774912416934967, -0.4080691933631897, -0.04704013839364052, -0.1755177229642868, 0.21697276830673218, 0.11991588771343231, -0.4586525857448578, -0.008733994327485561, -0.2816937565803528, -0.0013493283186107874, 0.05481944605708122, 0.5861960649490356, 0.1443890929222107, -0.27728021144866943, -0.20939311385154724, -0.218051940202713, -0.06588909029960632, -0.212692990899086, 0.04687636345624924, 0.31444239616394043, 0.012141955085098743, 0.008455443195998669, 0.25405821204185486, 0.22777219116687775, -0.039192911237478256]"
41,"[0.3228888213634491, -0.2605054974555969, 0.4155685007572174, 0.06033338978886604, -0.4162381887435913, -0.05219081789255142, 0.16956697404384613, 0.3214414119720459, -0.024224180728197098, -0.5132428407669067, -0.08528883755207062, 0.2136525958776474, -0.19779005646705627, -0.09014783054590225, 0.03530417010188103, -0.02301725558936596, -0.07217829674482346, -0.172597274184227, 0.42743760347366333, -0.24375958740711212, -0.35985273122787476, 0.3764459490776062, 0.2650699019432068, 0.01934170164167881, 0.08650027215480804, -0.30233198404312134, 0.10564371198415756, 0.2713049054145813, 0.3771371841430664, 0.11428246647119522, -0.280142605304718, -0.16530534625053406, -0.13513778150081635, 0.06993652880191803, -0.15918205678462982, -0.06721116602420807, -0.18789079785346985, 0.04023820906877518, 0.4247298538684845, 0.3418673872947693, 0.010064713656902313, -0.3574448525905609, -0.058502040803432465, -0.09546206891536713, -0.03751367703080177, 0.557502031326294, -0.019747929647564888, 0.1446322798728943, -0.27048414945602417, -0.2602763772010803, 0.1382381021976471, -0.12447274476289749, -0.1527184247970581, -0.23934943974018097, 0.04594272002577782, -0.4121994376182556, 0.5083502531051636, 0.01695919595658779, -0.18650318682193756, 0.582804799079895, 0.0724606066942215, -0.3943929076194763, 0.0026036917697638273, 0.09180276840925217, -0.43220072984695435, 0.18537844717502594, -0.1301976591348648, 0.4114989936351776, -0.32314157485961914, 0.09650439023971558, -0.09024782478809357, 0.12116330862045288, 0.14680473506450653, 0.8124118447303772, -0.12410590052604675, 0.05372413620352745, -0.07793088257312775, 0.6745818853378296, -0.6334542036056519, -0.15032371878623962, -0.04101772606372833, -0.25064927339553833, 0.20232124626636505, 0.26543495059013367, -0.2899632453918457, 0.08108808845281601, 0.37873953580856323, 0.26366397738456726, -0.059643909335136414, 0.13870729506015778, 0.2801024913787842, -0.12771949172019958, -0.1936473399400711, 0.5787482857704163, 0.44581374526023865, 0.2380218803882599, 0.23448249697685242, 0.3400905430316925, -0.14561350643634796, -0.20311298966407776]"
51,"[-0.22669699788093567, -0.018682871013879776, 0.15896205604076385, -0.11230061948299408, 0.020440932363271713, -0.09792939573526382, 0.618230938911438, -0.061865925788879395, -0.15502719581127167, 0.09392622858285904, -0.5286214351654053, 0.13027091324329376, 0.2852277457714081, -0.6678510904312134, 0.006448613945394754, 0.14244133234024048, 0.5765032768249512, 0.2323927879333496, -0.14318053424358368, 0.05795123428106308, -0.05761982128024101, 0.32789507508277893, 0.48263153433799744, -0.35025927424430847, 0.03851482644677162, 0.13888505101203918, 0.1042657420039177, 0.3380964398384094, 0.010403831489384174, -0.024900998920202255, 0.4414842426776886, 0.16489571332931519, 0.10730630904436111, -0.10058320313692093, 0.09414008259773254, -0.23861178755760193, 0.5188011527061462, -0.16377966105937958, -0.09809895604848862, 0.1259358674287796, 0.1263180822134018, 0.06494957953691483, 0.10441070050001144, 0.0011662510223686695, -0.2328241467475891, -0.1056080237030983, -0.12699133157730103, -0.14928622543811798, 0.04366017132997513, -0.052119217813014984, -0.193563774228096, 0.11185511946678162, 0.012036841362714767, -0.12235020101070404, -0.16198161244392395, -0.40307921171188354, 0.22777487337589264, 0.47916093468666077, 0.35046517848968506, 0.49069952964782715, 0.06808935105800629, -0.3083673417568207, 0.05061343312263489, -0.14550642669200897, -0.07811586558818817, -0.02716870792210102, 0.14395387470722198, 0.05526711419224739, -0.18118144571781158, -0.07391379773616791, 0.1138075441122055, -0.1501946896314621, -0.12792399525642395, 0.1480449140071869, 0.027632437646389008, -0.14308170974254608, 0.040848128497600555, 0.253213107585907, -0.08349724113941193, 0.2612690329551697, -0.28935176134109497, -0.36497679352760315, -0.08655954152345657, 0.08970966935157776, -0.20803840458393097, 0.07532988488674164, 0.063846156001091, -0.3921057879924774, -0.0009431580547243357, 0.08986735343933105, -0.09293133020401001, -0.1882084608078003, 0.0016412351978942752, -0.2202156037092209, -0.22377854585647583, -0.0982174351811409, -0.14123262465000153, -0.16654057800769806, 0.11857157200574875, -0.12262965738773346]"
61,"[-0.07011212408542633, 0.1287594586610794, -0.19476334750652313, 0.303717702627182, 0.2610650062561035, -0.0322774238884449, 0.24800504744052887, 0.06085306778550148, 0.06004824489355087, -0.38590121269226074, -0.32983261346817017, 0.6003379821777344, 0.08436690270900726, -0.33343005180358887, -0.44213467836380005, 0.4859536588191986, -0.3804982602596283, -0.18317505717277527, 0.3940609097480774, -0.26345422863960266, -0.2185937911272049, -0.08900661021471024, 0.17621423304080963, -0.38878437876701355, 0.12294916808605194, -0.1706804633140564, -0.039010241627693176, 0.3518277406692505, -0.3619171977043152, 0.5764572024345398, 0.11460049450397491, 0.2081703543663025, 0.15452711284160614, -0.11742891371250153, -0.12269800156354904, -0.4619450271129608, 0.12139707058668137, -0.08723853528499603, -0.0617450550198555, 0.14087927341461182, 0.056626275181770325, 0.004238954279571772, -0.002580323489382863, -0.4142106771469116, 0.03827478364109993, -0.28013843297958374, 0.23686636984348297, -0.017192445695400238, -0.10842497646808624, 0.5678542852401733, -0.03491111099720001, -0.281046599149704, 0.16308225691318512, 0.10081388056278229, -0.45394277572631836, 0.0186182651668787, 0.20118418335914612, -0.06020402908325195, -0.16242003440856934, 0.8839393854141235, -0.039973799139261246, -0.09130859375, -0.13322752714157104, -0.16347557306289673, 0.0745452269911766, 0.19417241215705872, 0.23672384023666382, -0.13587456941604614, -0.21912872791290283, -0.15724262595176697, 0.014748545363545418, 0.07332180440425873, -0.056177299469709396, 0.43287086486816406, 0.1416233330965042, -0.16559535264968872, 0.2694583833217621, 0.360693097114563, -0.08498002588748932, 0.059631604701280594, 0.42324718832969666, 0.22111867368221283, 0.00442213099449873, 0.12259764224290848, 0.22679628431797028, 0.27265289425849915, 0.2233121544122696, -0.13781383633613586, 0.39080727100372314, -0.16361461579799652, -0.6979129314422607, -0.293539822101593, 0.49303194880485535, -0.08736761659383774, 0.3699667155742645, -0.09393361210823059, 0.36021870374679565, 0.972525417804718, 0.2632370889186859, -0.24518781900405884]"
71,"[0.20987319946289062, -0.14927418529987335, 0.5014559030532837, 0.11380970478057861, 0.37032508850097656, -0.00441956939175725, 0.07167846709489822, -0.11825413256883621, 0.075912244617939, -0.006845324765890837, -0.04437270388007164, -0.251237154006958, 0.011934465728700161, -0.5614844560623169, -0.29469549655914307, -0.46655744314193726, -0.2719390094280243, 0.2763194441795349, -0.05409428849816322, 0.058902498334646225, -0.3734162747859955, 0.2287435084581375, 0.24666696786880493, -0.047294292598962784, 0.005912097170948982, 0.02625172957777977, 0.2032206505537033, 0.050472769886255264, -0.2472084015607834, 0.007009902969002724, 0.013771180994808674, -0.09770820289850235, -0.40799418091773987, 0.5190162658691406, -0.10991600900888443, -0.005672078114002943, -0.2544637620449066, 0.08193570375442505, 0.10470450669527054, -0.10462009161710739, -0.03373448923230171, 0.2769906222820282, 0.13525839149951935, -0.30971387028694153, 0.26609984040260315, 0.2588655352592468, -0.03358663246035576, -0.062330469489097595, 0.26912516355514526, 0.34546348452568054, -0.4937768578529358, -0.44891685247421265, 0.1858816295862198, 0.11171913892030716, -0.32539913058280945, -0.2650068700313568, 0.0737324133515358, -0.03674820810556412, -0.045593053102493286, 0.2694357931613922, -0.14617040753364563, 0.4298507571220398, 0.10784200578927994, 0.28311845660209656, 0.2324177324771881, -0.10924186557531357, 0.032515838742256165, 0.45555052161216736, -0.22906339168548584, 0.24170255661010742, -0.21240448951721191, 0.009866041131317616, 0.05942200869321823, 0.45664575695991516, -0.2499707192182541, -0.13322098553180695, 0.3459567725658417, 0.08352387696504593, -0.29344964027404785, 0.49186840653419495, -0.37264350056648254, 0.01786665990948677, 0.3859233260154724, -0.4295121133327484, 0.18785151839256287, -0.12669703364372253, 0.15999628603458405, 0.02977721206843853, -0.19872164726257324, -0.591456413269043, -0.05056493729352951, -0.5087383985519409, 0.3054247498512268, -0.3946760594844818, 0.44654902815818787, -0.04470140114426613, -0.3623035252094269, -0.025743400678038597, 0.13248901069164276, 0.020549239590764046]"
81,"[-0.1731402724981308, -0.23462419211864471, -0.0821288675069809, 0.008514313027262688, -0.4846738874912262, 0.14503930509090424, 0.35695913434028625, 0.15091392397880554, -0.508195161819458, 0.3811666965484619, 0.029926178976893425, 0.07661503553390503, -0.4055732488632202, 0.12180012464523315, -0.08485543727874756, -0.10479111224412918, 0.27916648983955383, 0.27887627482414246, 0.12657666206359863, -0.10628198087215424, -0.17630553245544434, 0.08296097815036774, -0.49683859944343567, 0.043852370232343674, -0.26407819986343384, -0.5112367272377014, -0.5181189179420471, 0.23165424168109894, -0.026135843247175217, 0.12775073945522308, -0.19618459045886993, 0.18642745912075043, -0.44673022627830505, -0.3327568769454956, 0.05659700185060501, -0.29200491309165955, -0.0949120968580246, 0.4205246567726135, 0.2039356380701065, 0.038121797144412994, 0.24082502722740173, -0.06780165433883667, -0.21171367168426514, 0.24136264622211456, -0.586877703666687, 0.2003304809331894, -0.019459929317235947, 0.36710742115974426, 0.34555575251579285, -0.06376393139362335, -0.06493445485830307, 0.08145199716091156, 0.22276386618614197, 0.2300654500722885, 0.14588482677936554, -0.3380126655101776, 0.11121848225593567, 0.5897863507270813, -0.2980152666568756, 0.1204938068985939, -0.36891213059425354, -0.13912859559059143, -0.30827057361602783, 0.5039111375808716, -0.15711374580860138, -0.5017333626747131, -0.028935682028532028, 0.7398779988288879, 0.07598836719989777, -0.1615096777677536, -0.3389338552951813, 0.016439473256468773, 0.040690504014492035, 0.0436578094959259, -0.204140767455101, -0.17954066395759583, -0.2849441468715668, 0.7396174073219299, -0.675466001033783, 0.6387873291969299, -0.6858958005905151, 0.08110062777996063, 0.2753884196281433, -0.3875661790370941, 0.09880221635103226, 0.005181185435503721, 0.09610030800104141, -0.1571398824453354, 0.015664806589484215, -0.7095357179641724, -0.23579202592372894, 0.10922549664974213, 0.5272544026374817, -0.4877137839794159, -0.39911723136901855, -0.28991326689720154, 0.09964650869369507, 0.3813229501247406, 0.13582617044448853, 0.04703719913959503]"
